# Fichier généré (à part cette partie de commentaires...) à partir de la requête SQL suivante
#
# SELECT ENT.NUMERO AS ENT_ID, ENT.NUMERO_ENTREPRISE AS ENT_CANTONAL_ID, ETB.NUMERO AS ETB_PRN_ID, ETB.NUMERO_ETABLISSEMENT AS ETB_PRN_CANTONAL_ID
# FROM UNIREG.TIERS ENT
# JOIN UNIREG.RAPPORT_ENTRE_TIERS AE ON AE.ANNULATION_DATE IS NULL AND AE.RAPPORT_ENTRE_TIERS_TYPE='ActiviteEconomique' AND AE.ETB_PRINCIPAL=1 AND AE.TIERS_SUJET_ID=ENT.NUMERO
# JOIN UNIREG.TIERS ETB ON AE.TIERS_OBJET_ID=ETB.NUMERO
# WHERE ENT.NUMERO < 100000
# ORDER BY ENT.NUMERO;
#
ENT_ID;ENT_CANTONAL_ID;ETB_PRN_ID;ETB_PRN_CANTONAL_ID
39580;101434997;3056301;101001881
39581;101549485;3056304;101074720
39582;101480123;3056306;101035860
39583;101619376;3056305;101047734
39584;101458170;3056308;101047733
39585;101563365;3056309;101025937
39586;101568833;3056311;101026050
39587;101418903;3056312;101048837
39588;;3056320;
39589;101418857;3056313;101027996
39590;101544006;3056314;101026768
39591;101543952;3056315;101040363
39592;101537882;3056316;100994801
39593;101468230;3056317;101048964
39594;101422611;3056318;101037170
39595;101655551;3056321;101051723
39596;;3056319;
39597;101609078;3056323;101030087
39598;101486339;3056334;101027401
39599;101476406;3056324;101033055
39600;101543170;3056325;101033054
39601;101499193;3056329;101041387
39602;;3056332;
39603;;3056328;
39604;;3056330;
39605;;3056331;
39606;101475313;3056336;101013357
39607;101492821;3056337;100991465
39608;101643452;3056339;100987380
39609;101509940;3056340;101055508
39610;;3056343;
39611;101498587;3056341;100991464
39612;101545184;3056344;101075283
39613;101419686;3056345;101040574
39614;;3056342;
39615;101518138;3056346;101026065
39616;101630298;3056347;100980611
39617;101598980;3056348;101043329
39618;;3056350;
39619;101516325;3056351;101027527
39620;;3056360;
39621;;3056352;
39622;101520457;3056353;101050201
39623;101588298;3056355;101027526
39624;;3056354;
39625;101541098;3056359;101003762
39626;101430847;3056356;101040601
39627;;3056362;
39628;;3056364;
39629;;3056363;
39630;;3056365;
39631;101564595;3056366;101046028
39632;101638594;3056368;101055501
39633;;3056367;
39634;101580028;3056370;101025523
39635;101574737;3056369;100990580
39636;101601538;3056371;101006995
39637;101545279;3056372;101037347
39638;101522932;3056373;101037349
39639;101477539;3012700;100998452
39640;101642360;3056375;101030596
39641;101549801;3056374;101030258
39642;101465729;3056377;101022575
39643;101592662;3056376;100997922
39644;101565775;3056381;101054440
39645;101548159;3056382;101003406
39646;;3026109;
39647;101643166;3056383;101002140
39648;;3056385;
39649;101592222;3056386;101025171
39650;101541800;3049688;101037921
39651;;3056384;
39652;101521066;3056388;100999606
39653;101572827;3056389;100999605
39654;101500681;3056392;100998849
39655;101483365;3056390;101027528
39656;101487487;3056391;101062058
39657;101670484;3056417;101390948
39658;101671572;3056397;101392052
39659;;3056394;
39660;;3056396;
39661;101591796;3056398;101001976
39662;101418233;3056399;101035956
39663;101565741;3056400;101069211
39664;101467996;3056403;101026040
39665;101502037;3056401;100994305
39666;;3056402;
39667;101673586;3056405;101392197
39668;;3056406;
39669;101669821;3056410;101391097
39670;;3056411;
39671;;3056416;
39672;101654547;3056412;101002788
39673;101473912;3056413;101011756
39674;101572443;3056414;101006253
39675;101618884;3056415;101009133
39676;101447831;3056420;101033849
39677;101735657;3056422;101735658
39678;101519563;3056423;101083875
39679;;3056418;
39680;;3056419;
39681;;3056421;
39682;101435611;3056424;101065219
39683;101620280;3056426;101018129
39684;101569453;3056428;100990230
39685;;3056425;
39686;101617856;3056427;101019314
39687;101671476;3056430;101391085
39688;;3056432;
39689;;3056431;
39690;;3056433;
39691;101599154;3056434;101065224
39692;101418245;3056436;101030259
39693;101643066;3056435;100987730
39694;101584428;3056438;101035367
39695;;3056437;
39696;;3040530;
39697;;3056441;
39698;;3023670;
39699;;3056439;
39700;;3056440;
39701;101473102;3056446;101043860
39702;;3056442;
39703;101671734;3002804;101391099
39704;;3056444;
39705;101654771;3056447;101049645
39706;;3056445;
39707;101419272;3056448;101036184
39708;101484965;3056450;101010575
39709;101670852;3056455;101391420
39710;101609902;3056451;101011753
39711;101477599;3056453;101011757
39712;101629328;3056454;101032957
39713;101622060;3056456;101032227
39714;101442671;3056460;101061972
39715;;3056465;
39716;;3056458;
39717;;3056459;
39718;101538372;3056462;101080999
39719;101522337;3056461;101062882
39720;101574515;3056463;100985829
39721;101509759;3056466;101074901
39722;101578075;3056469;101050479
39723;;3056467;
39724;101545126;3056470;101052990
39725;101425655;3056471;101065372
39726;;3056468;
39727;101519725;3056472;101045254
39728;101626442;3056475;101063503
39729;101607030;3056474;100999221
39730;;3056473;
39731;101418167;3056476;101034461
39732;101516726;3056477;101074898
39733;101512572;3056478;101045704
39734;101437985;3056480;101038025
39735;101500053;3056479;101026194
39736;101587194;3056481;101047361
39737;101641392;3056484;101032004
39738;101602868;3000593;101009419
39739;101539182;3056483;100997216
39740;101511465;3056485;101043863
39741;;3056482;
39742;;3056491;
39743;101580252;3056487;101079826
39744;;3056486;
39745;101601648;3056488;101002428
39746;101593884;3056492;101046857
39747;;3056490;
39748;;3056489;
39749;;3025619;
39750;101436445;3056493;101054192
39751;101634978;3056496;101042238
39752;101509027;3056494;100999972
39753;;3056495;
39754;101457638;3056497;101004000
39755;101557103;3056503;100999973
39756;101517405;3056501;101046880
39757;101620274;3056499;101043370
39758;101670341;3000088;101390810
39759;101657487;3056500;101043371
39760;101566335;3056505;101018824
39761;101627932;3056504;101021740
39762;;3056509;
39763;101599798;3056507;101009132
39764;;3056506;
39765;;3056508;
39766;;3056510;
39767;101517283;3056513;101072587
39768;;3056511;
39769;101602332;3056515;100996781
39770;101588280;3050345;101061483
39771;101741224;3056512;101741225
39772;101585282;3056518;101041020
39773;101574367;3056516;101040240
39774;101551607;3056520;101003123
39775;101590346;3056519;101051337
39776;;3042459;
39777;101651869;3056522;101023059
39778;;3056521;
39779;101671286;3056529;101392607
39780;101522778;3056525;101050264
39781;101592846;3056524;100998182
39782;101449989;3056526;101017884
39783;101629352;3056527;101026568
39784;101540820;3056530;101051375
39785;101657977;3056528;101037272
39786;101574563;3056533;101007893
39787;;3056534;
39788;101533945;3056537;100997285
39789;101432717;3056535;101018822
39790;101468971;3056536;101047139
39791;101461958;3056539;101055369
39792;101464615;3056538;101030595
39793;101527575;3056541;101056442
39794;101483617;3056542;101028624
39795;101579639;3056543;101030601
39796;101500963;3056545;101040252
39797;101445855;3056547;101036020
39798;101670159;3056548;101391847
39799;;3056551;
39800;;3056559;
39801;;3056554;
39802;;3056557;
39803;;3056570;
39804;101435329;3056562;101039547
39805;;3056563;
39806;;3049579;
39807;;3056561;
39808;;3037452;
39809;101570457;3056564;101035910
39810;101478095;3056565;101008350
39811;101576123;3056569;101033824
39812;101646139;3056575;101023259
39813;101451038;3056573;101069124
39814;101621584;3056574;101022813
39815;;3048041;
39816;;3056572;
39817;101638438;3056577;101083641
39818;;3056589;
39819;;3056578;
39820;;3056586;
39821;;3056590;
39822;;3056587;
39823;;3056588;
39824;101566907;3056591;101039549
39825;101614356;3056593;101042314
39826;101671706;3056597;101391222
39827;;3056594;
39828;101507341;3056596;101007896
39829;101450588;3056599;101001677
39830;101573661;3056601;101073082
39831;;3056600;
39832;101505853;3056602;101051320
39833;101455523;3000271;101039697
39835;101451705;3056605;101033991
39836;;3056606;
39837;101646967;3056607;101016770
39838;101647751;3056611;101035620
39839;101454838;3056609;101079138
39840;101515395;3056610;100985688
39841;;3056612;
39842;101576847;3056613;101030029
39843;101528069;3056617;101002030
39844;101621360;3056614;101041688
39845;101440763;3056615;101020736
39846;101557943;3056616;101063999
39847;101470992;3056623;101037300
39848;101661971;3056624;101020735
39849;101467212;3056622;101007895
39850;;3056619;
39851;101452399;3056628;101029838
39852;101528125;3056629;101020499
39853;;3056627;
39854;;3056630;
39855;101542124;3056632;101050330
39856;101484887;3056636;101050133
39857;101467768;3056633;101018270
39858;101633174;3056634;101010486
39859;;3012280;
39860;;3056641;
39861;;3056637;
39862;;3056638;
39863;101450033;3056645;101042503
39864;101497789;3056643;101020982
39865;;3056639;
39866;;3056640;
39867;101649967;3056644;101068421
39868;101613906;3056646;101029953
39869;101498503;3056648;101018411
39870;101486965;3056647;101030830
39871;;3052658;
39872;101462489;3056649;101031854
39873;101538342;3056652;101036014
39874;101574719;3056651;101036060
39875;101652523;3056653;101048846
39876;101614308;3056654;101053506
39877;;3056655;
39878;101526136;3056657;100995000
39879;101492397;3056658;101035918
39880;;3056656;
39881;101619392;3056659;101050645
39882;101427071;3056660;101029837
39883;101670290;3056673;101392615
39884;101509207;3056664;101027900
39885;101443249;3056662;101083317
39886;101544852;3056663;101017596
39887;101466165;3056666;101083654
39888;;3056665;
39889;101442055;3056667;101074612
39890;;3056670;
39891;;3051623;
39892;;3028567;
39893;;3056669;
39894;101615282;3056671;101032080
39895;101542126;3056672;101011173
39896;101528215;3056674;100985380
39897;101421265;3056675;101041700
39898;101646451;3056676;101071631
39899;101527174;3056677;101042294
39900;101430139;3056678;101064140
39901;101545174;3056681;101083655
39902;;3056679;
39903;;3056680;
39904;101649809;3050746;101304385
39905;101535330;3056682;101029391
39906;101430725;3050513;101023618
39907;101581780;3056693;101023616
39908;101664629;3056690;101064135
39909;;3056689;
39910;;3056691;
39911;;3056692;
39913;101569515;3056695;101050359
39914;101546795;3056694;101048405
39915;;3056713;
39916;101601258;3056698;101002571
39917;101590502;3056699;101019042
39918;;3056704;
39919;101436929;3056700;100985381
39920;101420758;3056701;101052517
39921;;3056705;
39922;;3056703;
39923;101616824;3056710;101029887
39924;;3056706;
39925;101670036;3056711;101193760
39926;;3056712;
39927;101603268;3056715;101052477
39928;101513790;3056714;100994152
39929;101581188;3056716;101074184
39930;101506419;3056720;101013327
39931;;3056717;
39932;;3056718;
39933;;3056719;
39934;;3056721;
39935;101469741;3056723;101024865
39936;101650883;3056722;101023617
39937;101518854;3056725;100996403
39938;;3056724;
39939;101666697;3056726;101051385
39940;101441613;3056729;100996404
39941;101650763;3056728;101019041
39942;101564721;3056735;101022780
39943;101648849;3056730;100989482
39944;101541350;3056733;101014545
39945;101617016;3056734;101039251
39946;;3056731;
39947;;3056732;
39948;101418801;3056736;101042813
39949;101643668;3056744;101030075
39950;101559523;3056738;101050320
39951;101582814;3056740;101030074
39952;;3056739;
39953;101594856;3056743;101047293
39954;101574915;3056745;101043587
39955;101548509;3056746;101083545
39956;101455468;3056748;101025181
39957;;3056753;
39958;101538887;3056750;101050655
39959;101432699;3056751;101001572
39960;;3056749;
39961;101658395;3056754;101015446
39962;101598870;3056755;101034705
39963;;3056757;
39964;;3056756;
39965;101598826;3056758;101030703
39966;101564075;3056760;101028855
39967;101454886;3056759;100998107
39968;101536656;3056764;101030701
39969;101577085;3056774;101023394
39970;101639264;3005270;101032117
39971;101663427;3056761;101034161
39972;;3056762;
39973;;3056763;
39974;;3056765;
39975;101586316;3056766;101017610
39976;101434865;3056768;101024039
39977;;3056767;
39978;101670566;3056776;101390824
39979;;3056785;
39980;101652513;3056773;101015743
39981;101448811;3056775;101015744
39982;101561655;3056782;101048847
39983;101554371;3056783;101024384
39984;101566711;3056784;101017058
39985;101501219;3056787;101018891
39986;101426351;3056793;100998159
39987;101520792;3056789;101041912
39988;101668315;3056788;101026905
39989;;3035305;
39990;;3056790;
39991;101634984;3023686;101061854
39992;101542382;3056792;101017432
39993;101546067;3056791;100994616
39994;101482651;3056797;101031460
39995;;3011927;
39996;;3035351;
39997;101465032;3056796;101038662
39998;;3056794;
39999;101520435;3056798;101043898
40000;101563393;3056800;101047244
40001;101467872;3056801;101035923
40002;101610160;3056804;101025586
40003;101436369;3056803;101029505
40004;;3056806;
40005;;3056805;
40006;;3056808;
40007;;3056809;
40008;101495769;3056811;101050295
40009;101476170;3056812;101050123
40010;101557737;3056814;101040779
40011;101736669;3056810;101736670
40012;101499765;3056819;101041298
40013;101612624;3056815;101050472
40014;101627618;3056818;101050471
40015;101558695;3056816;101050723
40016;101618340;3056820;101012756
40017;;3005312;
40018;101659449;3056817;101076472
40019;101646039;3056821;100985674
40020;;3056822;
40021;101448939;3056824;100983915
40022;101560553;3056827;101033169
40023;101660267;3056841;100985329
40024;101471447;3008873;100985670
40025;;3056823;
40026;;3056826;
40027;101628612;3056828;101025584
40028;;3056830;
40029;101429507;3056834;100992464
40030;;3056833;
40031;101565567;3056839;101025585
40032;101506553;3056838;101057362
40033;101519743;3056840;101012757
40034;101470006;3056842;101050124
40035;101505713;3056844;101033204
40036;101582218;3056847;101074168
40037;101528397;3056846;101027626
40038;101493891;3056849;101074410
40039;101610762;3056851;101075480
40040;;3014455;
40041;;3056848;
40042;;3000151;
40043;101578415;3056850;101044440
40044;101606090;3056852;101057363
40045;101609984;3056853;101031461
40046;101547755;3056854;101037139
40047;101425801;3056856;101018174
40048;;3050187;
40049;;3056855;
40050;101600552;3056859;100995832
40051;101492505;3056858;100998039
40052;101555687;3056857;101026743
40053;;3056860;
40054;;3056861;
40055;101480169;3056862;101047295
40056;101475413;3056864;101033058
40057;101492013;3056863;100998844
40058;101507627;3056865;101013063
40059;;3002491;
40060;;3007326;
40061;;3002492;
40062;;3002493;
40063;;3002494;
40064;;3050224;
40065;101430109;3056866;101058699
40066;101567509;3056867;100992457
40067;101525411;3056871;101056882
40068;101642882;3056869;101003308
40069;101526810;3056870;101030702
40070;101534183;3056872;101044032
40071;101600730;3056873;100998036
40072;101666473;3056875;100997278
40073;101573873;3056876;101031036
40074;101638546;3056878;100999140
40076;101532198;3056877;101051492
40077;101633198;3056879;101016942
40078;101475573;3056881;101035496
40079;101568169;3056880;101016943
40080;101527248;3056883;101006558
40081;;3056882;
40082;101484977;3056884;101013832
40083;101641222;3056886;101047754
40084;101517858;3056885;101046760
40085;101641408;3056887;101024354
40086;101640938;3056888;101005835
40087;101610516;3056892;100999530
40088;101556669;3056890;101057360
40089;101589698;3056891;101029275
40090;101553301;3056896;100983916
40091;101503293;3056894;101503294
40092;101566999;3056893;101007428
40093;101575385;3056895;101035497
40094;101652259;3056900;101074185
40095;;3027690;
40096;101604280;3056897;100998495
40097;;3056898;
40099;101608730;3056899;101065673
40100;;3048660;
40101;101545977;3056902;100985828
40102;;3056901;
40103;101452341;3056904;101039417
40104;101551287;3056905;101018869
40105;101561391;3056906;101020264
40106;101426671;3056907;101034963
40107;101593172;3056909;100985105
40108;101626782;3056910;101029272
40109;101737665;3056921;101737666
40110;101497871;3056913;101029956
40111;101532048;3056912;100995176
40112;;3056923;
40113;101433899;3056915;101066111
40114;;3056937;
40115;;3056916;
40116;101613238;3009998;101019119
40117;101569739;3056920;101006702
40118;101633288;3056922;101043224
40119;101610490;3056925;101000426
40120;101455123;3056927;100983917
40121;101670578;3056926;101392535
40122;101604924;3056929;101034214
40123;101589350;3056930;101034211
40124;101522928;3056931;101076523
40125;101529177;3056932;101037506
40126;101562319;3056933;101035839
40127;;3056944;
40128;;3056943;
40129;;3056939;
40130;101632410;3056940;101051479
40131;101637450;3056941;101059209
40132;101618894;3056832;101018868
40133;101579829;3056955;101046709
40134;101572425;3056946;101039419
